Country Name,Country Code,Year,health_exp_per_capita,health_exp_percent,health_exp_ppp_per_capita,health_exp_total,Life Expectancy
Togo,TGO,2000,11.52425748,4.34587672,44.79612165,56177701.2927597,54.577
Togo,TGO,2001,11.39667368,4.28754557,43.29873458,57054289.9058978,54.7456
Togo,TGO,2002,11.6488095,4.0672205,40.22535355,59903059.3030114,55.0319
Togo,TGO,2003,15.81643176,4.99880284,51.5122285,83562099.809843,55.2994
Togo,TGO,2004,18.03817192,5.06130245,53.26115755,97921154.2489102,55.5941
Togo,TGO,2005,19.58650912,5.17180825,55.31332845,109257837.309719,55.9159
Togo,TGO,2006,21.34110357,5.56021357,62.06528585,122330940.342508,56.1416
Togo,TGO,2007,23.73468488,5.54708083,63.27575812,139807120.084602,56.3821
Togo,TGO,2008,29.919543,5.73187263,66.32010495,181101108.851667,56.6511
Togo,TGO,2009,33.75042354,6.63672007,78.03615089,209919568.049889,56.9267
Togo,TGO,2010,26.64986683,5.36773553,64.66000467,170315328.085614,57.2266
Togo,TGO,2011,29.79840168,5.20927104,65.38100032,195661639.326426,57.6118
Togo,TGO,2012,29.66658106,5.11056848,67.31487705,200118325.529996,57.9396
Togo,TGO,2013,32.14176626,5.11926485,70.2235883,222701266.58748,58.3447
Togo,TGO,2014,33.89092289,5.24687674,76.25300946,241139440.562663,58.7663
Thailand,THA,1995,108.88767515,3.84085361,257.4839548,6453346646.36504,69.7565
Thailand,THA,1996,126.997249,4.17947887,299.04386263,7604462557.98861,69.94
Thailand,THA,1997,109.09766548,4.37752519,310.74992307,6605311283.61966,70.3622
Thailand,THA,1998,75.6658767,4.14323514,262.99607297,4634608646.28823,70.7029
Thailand,THA,1999,77.0150611,3.89214559,258.93866347,4772928084.92094,70.9787
Thailand,THA,2000,74.22852023,3.79191144,267.16525244,4653632520.05601,71.2053
Thailand,THA,2001,68.11031734,3.73841269,272.10400867,4319227625.05352,71.5198
Thailand,THA,2002,92.59617126,4.68076464,360.22051508,5938809986.48471,71.7747
Thailand,THA,2003,104.85225444,4.76460406,396.4794071,6796235208.72262,72.1012
Thailand,THA,2004,112.66121812,4.56710231,411.53933693,7368553119.21478,72.1
Thailand,THA,2005,124.36497337,4.64478993,448.74709909,8191171248.43014,72.8938
Thailand,THA,2006,152.01992493,4.85773975,505.99050273,10059840394.2495,73.3413
Thailand,THA,2007,202.95281468,5.45259025,610.8248882,13466644201.7903,73.7795
Thailand,THA,2008,232.19248016,5.66074957,661.65239523,15429946093.0427,74.2205
Thailand,THA,2009,229.64966011,5.79526267,665.66637476,15282770821.6522,74.6691
Thailand,THA,2010,258.66174884,5.4092974,676.58128978,17250675561.5783,75.0117
Thailand,THA,2011,305.57575041,5.91425697,753.21299518,20443921595.2679,75.3015
Thailand,THA,2012,335.56853053,6.15854473,846.91964009,22538168408.726,75.5899
Thailand,THA,2013,354.53189559,6.17521536,883.00334336,23913680501.8153,75.9601
Thailand,THA,2014,360.38300316,6.52943298,950.14137311,24407291703.7326,76.2792
Tajikistan,TJK,1995,3.01029342,3.06601222,28.29212317,17412530.5126119,61.389
Tajikistan,TJK,1996,5.52795174,3.10434972,23.9747919,32406091.3705584,60.8059
Tajikistan,TJK,1997,5.64187587,3.63343559,28.66185748,33494575.8491908,61.9285
Tajikistan,TJK,1998,7.81404205,3.5587818,29.50625931,46980427.5045068,62.4037
Tajikistan,TJK,1999,6.91323992,3.87736245,33.39285145,42130155.1139118,63.1138
Tajikistan,TJK,2000,7.22817764,4.64098196,43.61320193,44714605.5540577,63.542
Tajikistan,TJK,2001,7.80652494,4.58575814,47.76703884,49106265.9761089,64.197
Tajikistan,TJK,2002,8.48205551,4.47985599,51.54593276,54340441.3138791,64.8983
Tajikistan,TJK,2003,10.62567328,4.46175837,56.99702779,69416152.8399987,65.8742
Tajikistan,TJK,2004,15.77612443,5.07023451,71.93300909,105173552.857287,66.6042
Tajikistan,TJK,2005,19.96296132,5.88684129,90.10256209,135861027.509127,66.5313
Tajikistan,TJK,2006,23.16019317,5.70209357,94.25990544,160953291.001451,66.9968
Tajikistan,TJK,2007,27.99867389,5.34661226,95.75385059,198763173.939552,67.4046
Tajikistan,TJK,2008,39.74212385,5.58479823,107.68613347,288292227.858434,67.9243
Tajikistan,TJK,2009,39.44307851,5.92820612,116.95848062,292468849.400904,68.2475
Tajikistan,TJK,2010,44.95927823,6.04279741,125.69286716,340867579.908676,68.3698
Tajikistan,TJK,2011,50.15923244,5.98248817,133.37632761,388930926.386337,68.6983
Tajikistan,TJK,2012,61.18867071,6.39187459,152.46092771,485283003.023178,69.1296
Tajikistan,TJK,2013,70.80293492,6.75199215,171.62944566,574345902.946856,69.579
Tajikistan,TJK,2014,76.39130143,6.880884,185.14753548,633730014.090111,69.697
Turkmenistan,TKM,1995,43.02047946,3.06731472,103.38494824,180170198.198198,63.5137
Turkmenistan,TKM,1996,17.47230592,3.1335062,112.60708814,74566385.2647736,63.5378
Turkmenistan,TKM,1997,30.66873646,4.96003169,158.09863172,132979365.270906,63.6674
Turkmenistan,TKM,1998,32.75487667,5.03036799,171.2463172,143967280.163599,63.9664
Turkmenistan,TKM,1999,33.64737492,3.88163143,154.39783311,149711538.461538,64.4749
Turkmenistan,TKM,2000,43.98185755,3.94217882,167.191684,197980769.230769,64.9315
Turkmenistan,TKM,2001,58.97969588,3.87186243,173.30897615,268461538.461538,65.3246
Turkmenistan,TKM,2002,63.12472999,3.3377542,150.48484104,290384615.384615,65.5934
Turkmenistan,TKM,2003,94.70501255,3.85321101,181.09643455,440192307.692308,65.8538
Turkmenistan,TKM,2004,121.91000015,4.03345977,202.39363836,572596153.846154,66.0548
Turkmenistan,TKM,2005,126.98084653,3.51024521,203.30925936,602884615.384615,66.2747
Turkmenistan,TKM,2006,129.34406622,2.90279089,190.14374428,621057692.307692,66.5744
Turkmenistan,TKM,2007,115.34736697,2.15851852,159.32753233,560384615.384615,67.0198
Turkmenistan,TKM,2008,83.59909933,1.9252072,164.18274135,411101998.532395,67.5836
Turkmenistan,TKM,2009,76.39572691,1.88168599,169.44227377,380371268.45614,68.1552
Turkmenistan,TKM,2010,87.29381562,1.98723852,195.32007296,440134981.880702,68.6078
Turkmenistan,TKM,2011,113.4061784,1.98105412,225.05769644,579128155.852631,68.8696
Turkmenistan,TKM,2012,133.36282344,1.96187546,248.8387752,689878017.25614,68.9607
Turkmenistan,TKM,2013,165.98162605,2.12069027,296.98049604,869758326.870175,68.968
Turkmenistan,TKM,2014,186.71622853,2.06738625,319.89865998,990938127.452631,69.0014
Tonga,TON,1995,87.25118703,4.13074967,128.61267991,8366429.07163658,68.592
Tonga,TON,1996,96.22436079,4.21472348,133.24050646,9254281.67190103,68.8031
Tonga,TON,1997,98.43958032,4.47885371,143.29989961,9501978.93034328,69.0122
Tonga,TON,1998,92.01436852,4.7273677,156.38350049,8919596.84044444,69.2244
Tonga,TON,1999,102.8160543,5.14424756,178.6355019,10014078.0586513,69.4315
Tonga,TON,2000,91.60761819,4.75456523,173.65947425,8968202.60601264,69.6349
Tonga,TON,2001,96.02971682,5.65871081,217.81468741,9452589.14562281,69.7998
Tonga,TON,2002,92.3611898,5.02974129,202.1193134,9144219.59605607,70.0301
Tonga,TON,2003,106.14304211,5.08974932,211.82207974,10572483.8527998,70.2275
Tonga,TON,2004,114.81375465,4.87078703,208.57677258,11507323.3733358,70.433
Tonga,TON,2005,167.35733178,6.52379264,291.0631212,16879325.7686089,70.56
Tonga,TON,2006,159.04635622,5.60594356,253.39241162,16144318.4804145,70.7098
Tonga,TON,2007,170.62671756,5.81765428,255.9507543,17432761.1064011,70.8868
Tonga,TON,2008,169.65108434,5.12973873,234.28114338,17442845.8874502,71.0412
Tonga,TON,2009,145.0456649,4.66848316,215.9364221,15000042.4823143,70.9489
Tonga,TON,2010,163.44362031,4.59400374,222.9020415,16989473.9990631,71.3185
Tonga,TON,2011,171.62506719,4.06038924,204.26406136,17916284.0116544,71.4372
Tonga,TON,2012,196.87075877,4.51094427,231.43152422,20625952.5273925,71.5461
Tonga,TON,2013,205.21450521,4.98418762,251.68878802,21576047.8649222,71.6499
Tonga,TON,2014,212.97503549,5.17677064,269.76719936,22487182.0951927,71.7212
Trinidad and Tobago,TTO,1995,216.48567376,5.09811641,522.09786436,271689737.058848,67.9952
Trinidad and Tobago,TTO,1996,216.60647615,4.73247124,511.60521483,272570008.357211,68.0386
Trinidad and Tobago,TTO,1997,208.33369818,4.57741344,515.97603174,262641501.619004,68.1434
Trinidad and Tobago,TTO,1998,200.07589256,4.17963328,512.49215026,252604617.702195,68.3306
Trinidad and Tobago,TTO,1999,253.41503759,4.70723528,610.65361278,320514524.652417,68.5087
Trinidad and Tobago,TTO,2000,268.01398268,4.16756233,585.38302531,339836369.764181,68.6288
Trinidad and Tobago,TTO,2001,305.05460729,4.39833331,655.47352659,388146296.391592,68.8744
Trinidad and Tobago,TTO,2002,352.31862766,4.99769053,813.34079494,450206835.169415,69.2322
Trinidad and Tobago,TTO,2003,448.50849256,5.12558072,968.87633712,575908226.884287,69.4536
Trinidad and Tobago,TTO,2004,521.58492949,5.2241969,1089.33065854,673123606.983396,69.8791
Trinidad and Tobago,TTO,2005,654.40440943,5.31033616,1202.84803348,848718673.93157,70.1847
Trinidad and Tobago,TTO,2006,632.87745172,4.48975901,1186.5973255,824728555.307351,70.4367
Trinidad and Tobago,TTO,2007,797.25951233,4.82306179,1364.41873776,1043819989.11684,70.7973
Trinidad and Tobago,TTO,2008,931.88457366,4.3981753,1305.57113152,1225774875.41851,71.1171
Trinidad and Tobago,TTO,2009,938.84400013,6.47087206,1841.67213934,1240798762.83296,71.4042
Trinidad and Tobago,TTO,2010,818.94310157,5.28531009,1518.35837062,1087634238.4769,71.809
Trinidad and Tobago,TTO,2011,891.80192588,5.05638554,1451.51916762,1190368292.64902,72.2323
Trinidad and Tobago,TTO,2012,1000.98311196,5.78214255,1706.68845251,1342897922.36025,72.513
Trinidad and Tobago,TTO,2013,1084.3623824,5.98343264,1812.10086103,1461980738.4418,72.7855
Trinidad and Tobago,TTO,2014,1136.30552886,5.93319696,1815.65490457,1539106521.64467,72.8984
Tunisia,TUN,1995,127.25657864,5.85903889,279.10048297,1159812894.51758,70.7855
Tunisia,TUN,1996,126.17134374,5.4307356,277.90520817,1167846499.81528,71.2472
Tunisia,TUN,1997,113.59766872,5.13826157,253.34808943,1066017676.50223,71.6696
Tunisia,TUN,1998,123.8960448,5.39805385,278.49154246,1176936477.28164,72.0672
Tunisia,TUN,1999,129.60788489,5.42520205,298.10654875,1244719521.16742,72.3435
Tunisia,TUN,2000,119.46242539,5.39590538,314.40024482,1158689000.6197,72.6043
Tunisia,TUN,2001,119.30169496,5.29072381,325.65136581,1167446420.80953,72.8219
Tunisia,TUN,2002,124.79332669,5.31933929,335.45425342,1230987206.65192,73.0695
Tunisia,TUN,2003,147.98820667,5.35778086,360.40555864,1470925524.49212,73.3036
Tunisia,TUN,2004,175.11634755,5.62538521,407.44936316,1754217329.51819,73.5195
Tunisia,TUN,2005,177.83770271,5.56702876,428.45524604,1796601301.4094,73.7117
Tunisia,TUN,2006,190.29556057,5.64434473,468.68466072,1940337455.87799,73.8884
Tunisia,TUN,2007,213.15896917,5.64191897,505.84879619,2195263899.47618,74.0391
Tunisia,TUN,2008,242.57432911,5.6286516,533.26150838,2524735691.61421,74.1923
Tunisia,TUN,2009,255.39533004,6.18404687,604.99583039,2687324317.23688,74.3199
Tunisia,TUN,2010,270.93524251,6.54360565,656.10649641,2882532606.50549,74.4376
Tunisia,TUN,2011,305.08415555,7.15464127,725.31948606,3282360768.61228,74.4714
Tunisia,TUN,2012,297.74271126,7.17870481,766.04005759,3239872425.43524,74.5985
Tunisia,TUN,2013,309.46925507,7.26466474,797.49401646,3405927637.33372,74.6736
Tunisia,TUN,2014,305.305519,7.00385794,785.31749079,3398097443.54542,74.7838
Turkey,TUR,1995,96.21737516,2.5070327,180.16971719,5706171433.80645,69.7341
Turkey,TUR,1996,117.5499808,2.90240258,224.5329305,7079917793.64633,70.2454
Turkey,TUR,1997,130.79247741,3.13356918,261.61425754,7998221578.49264,70.6681
Turkey,TUR,1998,155.89010523,3.59344282,309.81007352,9675787051.60296,71.144
Turkey,TUR,1999,189.18588608,4.76552076,392.17235078,11902440836.8429,70.7523
Turkey,TUR,2000,206.7453495,4.94898488,457.30820405,13192007261.0837,71.9312
Turkey,TUR,2001,156.34443518,5.16018215,447.80548252,10114312372.9331,72.2711
Turkey,TUR,2002,189.96289385,5.35671343,467.36603457,12455961931.332,72.6047
Turkey,TUR,2003,243.47200557,5.33861757,473.20095217,16176401785.9217,72.9061
Turkey,TUR,2004,312.92740445,5.37016598,549.48219072,21059388464.569,73.2232
Turkey,TUR,2005,386.1940968,5.44880157,624.67816196,26317003629.728,73.5098
Turkey,TUR,2006,447.24121374,5.81085626,754.38435559,30850922544.3727,73.8038
Turkey,TUR,2007,559.68580846,6.03715628,843.87233037,39068867859.3631,74.1291
Turkey,TUR,2008,627.88923319,6.07447864,918.15202178,44363513771.3098,74.3802
Turkey,TUR,2009,522.02870105,6.07952123,887.12788359,37362899205.6195,74.679
Turkey,TUR,2010,565.87161546,5.61321761,904.09447184,41040687718.3742,74.9642
Turkey,TUR,2011,557.46566168,5.28676115,941.37578831,40960625690.3191,74.8234
Turkey,TUR,2012,555.06195987,5.2363833,948.70196368,41307906458.7973,75.5519
Turkey,TUR,2013,588.20485371,5.384456,1006.95705909,44327834417.9365,76.1705
Turkey,TUR,2014,567.63112672,5.41495949,1036.46529379,43293665263.131,76.4519
Tuvalu,TUV,1995,104.15510953,8.16984768,170.67443928,961039.197187033,62.5047
